category,goods_code,title,venue,start_date,end_date,price_info,booking_percent,rank,booking_url,image_url,ai_tags,crawled_at
뮤지컬,26008861,뮤지컬 〈비더슈탄트〉,링크아트센터드림 드림1관,2026-07-23,2026-10-11,7,1.2%,16,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26008861,//ticketimage.interpark.com/Play/image/large/26/26008861_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26011345,뮤지컬 〈그날들〉 - 광주,광주예술의전당 대극장,2026-10-10,2026-10-11,9,1%,17,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011345,//ticketimage.interpark.com/Play/image/large/26/26011345_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26006189,2026 뮤지컬 〈Mad Hatter〉,대학로 TOM(티오엠) 1관,2026-06-09,2026-08-30,6,1%,18,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26006189,//ticketimage.interpark.com/Play/image/large/26/26006189_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26008698,뮤지컬 〈소년의 초상〉,대학로 TOM(티오엠) 2관,2026-07-28,2026-10-18,6,0.9%,19,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26008698,//ticketimage.interpark.com/Play/image/large/26/26008698_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26011738,뮤지컬 〈팬레터〉 - 성남,성남아트센터 오페라하우스,2026-11-07,2026-11-08,8,0.9%,20,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011738,//ticketimage.interpark.com/Play/image/large/26/26011738_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26010929,뮤지컬 〈카페인〉,대학로 더굿씨어터,2026-08-20,2026-10-25,7,0.9%,21,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010929,//ticketimage.interpark.com/Play/image/large/26/26010929_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26006751,뮤지컬 〈박열〉,링크아트센터드림 드림4관,2026-06-10,2026-09-06,6,0.9%,22,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26006751,//ticketimage.interpark.com/Play/image/large/26/26006751_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26006810,뮤지컬 〈종의 기원〉,동덕여자대학교 공연예술센터 코튼홀,2026-06-23,2026-09-20,6,0.8%,23,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26006810,//ticketimage.interpark.com/Play/image/large/26/26006810_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26011647,뮤지컬 〈그날들〉 - 이천,이천아트홀 대공연장,2026-10-31,2026-11-01,8,0.8%,24,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011647,//ticketimage.interpark.com/Play/image/large/26/26011647_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,25003978,뮤지컬 헝키쇼 (HUNKY SHOW),스타스테이지,2025-04-25,2026-09-30,6,0.7%,25,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=25003978,//ticketimage.interpark.com/Play/image/large/25/25003978_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26006420,뮤지컬 〈시데레우스〉,플러스씨어터,2026-06-04,2026-08-30,6,0.7%,25,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26006420,//ticketimage.interpark.com/Play/image/large/26/26006420_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26006404,뮤지컬 〈블랙메리포핀스〉,링크아트센터 벅스홀,2026-06-18,2026-09-06,6,0.7%,27,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26006404,//ticketimage.interpark.com/Play/image/large/26/26006404_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26009910,뮤지컬 〈그날들〉 - 대구,계명아트센터,2026-09-04,2026-09-06,8,0.6%,28,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009910,//ticketimage.interpark.com/Play/image/large/26/26009910_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26006592,최현우 19+I - 부산,부산시민회관 대극장,2026-10-10,2026-10-11,7,0.6%,28,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26006592,//ticketimage.interpark.com/Play/image/large/26/26006592_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26008747,이은결 30주년 〈ONE OF ONE〉 - 부산,벡스코 오디토리움,2026-10-02,2026-10-04,7,0.6%,30,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26008747,//ticketimage.interpark.com/Play/image/large/26/26008747_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,25006677,쇼뮤지컬 ［와일드 와일드］,와일드 와일드 전용관 (명보아트홀),2025-06-13,2026-10-31,6,0.6%,30,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=25006677,//ticketimage.interpark.com/Play/image/large/25/25006677_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26009193,뮤지컬 〈콰이어 오브 맨〉,NOL 씨어터 대학로 우리투자증권홀,2026-09-18,2027-01-03,6,0.6%,30,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009193,//ticketimage.interpark.com/Play/image/large/26/26009193_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26009512,창작가무극 〈청사초롱 불 밝혀라〉,국립정동극장,2026-08-22,2026-09-13,6,0.6%,33,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009512,//ticketimage.interpark.com/Play/image/large/26/26009512_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26006228,뮤지컬 〈파가니니〉,홍익대 대학로 아트센터 대극장,2026-06-20,2026-08-30,6,0.6%,34,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26006228,//ticketimage.interpark.com/Play/image/large/26/26006228_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26009999,뮤지컬 〈그날들〉 - 용인,용인포은아트홀,2026-09-11,2026-09-12,8,0.5%,35,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009999,//ticketimage.interpark.com/Play/image/large/26/26009999_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26006560,뮤지컬 〈어둑시니〉,NOL 서경스퀘어 스콘 2관,2026-06-09,2026-08-30,5,0.5%,35,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26006560,//ticketimage.interpark.com/Play/image/large/26/26006560_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26009616,뮤지컬 〈푸른 꽃〉,충무아트센터 중극장 블랙,2026-08-13,2026-10-25,5,0.5%,37,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009616,//ticketimage.interpark.com/Play/image/large/26/26009616_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26011346,뮤지컬 〈그날들〉 - 부산,부산 드림씨어터,2026-10-16,2026-10-18,7,0.4%,38,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011346,//ticketimage.interpark.com/Play/image/large/26/26011346_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26007823,최현우 FaTe - 서울,소월아트홀,2026-08-01,2026-08-23,6,0.4%,39,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26007823,//ticketimage.interpark.com/Play/image/large/26/26007823_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26007817,창작뮤지컬 〈거제도〉 - 거제,거제문화예술회관 소극장,2026-08-26,2026-08-27,2,0.4%,39,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26007817,//ticketimage.interpark.com/Play/image/large/26/26007817_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26009831,뮤지컬 〈그날들〉 - 대전,대전예술의전당 아트홀,2026-09-26,2026-09-27,6,0.4%,41,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009831,//ticketimage.interpark.com/Play/image/large/26/26009831_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26008712,뮤지컬 〈키키의 경계성 인격장애 다이어리〉,대학로 SH아트홀,2026-07-30,2026-10-04,4,0.4%,41,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26008712,//ticketimage.interpark.com/Play/image/large/26/26008712_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26011269,뮤지컬 〈그날들〉 - 인천,인천문화예술회관 대공연장,2026-10-03,2026-10-04,7,0.3%,43,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011269,//ticketimage.interpark.com/Play/image/large/26/26011269_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26006955,최현우 19+I - 수원,경기아트센터 대극장,2026-11-21,2026-11-22,6,0.3%,44,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26006955,//ticketimage.interpark.com/Play/image/large/26/26006955_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26011520,뮤지컬 〈곤 투모로우〉 10주년 기념 공연,홍익대 대학로 아트센터 대극장,2026-09-15,2026-11-29,6,0.3%,44,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011520,//ticketimage.interpark.com/Play/image/large/26/26011520_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26009532,최현우 19+I - 이천,이천아트홀 대공연장,2026-11-14,2026-11-15,4,0.3%,44,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009532,//ticketimage.interpark.com/Play/image/large/26/26009532_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,24014659,쇼뮤지컬 터치 파이브 〈TOUCH FIVE〉,터치파이브 전용관,2024-11-08,2026-09-30,6,0.3%,47,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=24014659,//ticketimage.interpark.com/Play/image/large/24/24014659_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26009211,최현우 19+I - 대전,충남대학교 정심화홀,2026-10-17,2026-10-18,6,0.3%,47,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009211,//ticketimage.interpark.com/Play/image/large/26/26009211_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26006583,최현우 19+I - 성남,성남아트센터 오페라하우스,2026-10-31,2026-11-01,6,0.3%,49,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26006583,//ticketimage.interpark.com/Play/image/large/26/26006583_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26000065,쇼뮤지컬 〈드림하이〉 - 공주,공주문예회관 대공연장,2026-11-07,2026-11-07,3,0.3%,49,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26000065,//ticketimage.interpark.com/Play/image/large/26/26000065_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
연극,26006175,죽은 시인의 사회,NOL 씨어터 대학로 우리카드홀,2026-07-18,2026-09-13,9,7%,1,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26006175,//ticketimage.interpark.com/Play/image/large/26/26006175_p.gif,family:0.5;couple:0.6;single:0.9;연극;인터파크실시간,2026-08-22 23:33:01
연극,26007583,연극 〈더 헬멧〉,홍익대 대학로 아트센터 소극장,2026-07-09,2026-10-11,8,3.9%,2,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26007583,//ticketimage.interpark.com/Play/image/large/26/26007583_p.gif,family:0.5;couple:0.6;single:0.9;연극;인터파크실시간,2026-08-22 23:33:01
연극,26008423,연극 〈2호선세입자〉 : 지하철 생존 코미디 - JS아트홀,"JS아트홀(구,고스트씨어터)",2026-07-11,2026-09-30,6,3.5%,3,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26008423,//ticketimage.interpark.com/Play/image/large/26/26008423_p.gif,family:0.5;couple:0.6;single:0.9;연극;인터파크실시간,2026-08-22 23:33:01
연극,26011438,2026 예술의전당 토월정통연극 〈유리동물원〉,예술의전당 CJ 토월극장,2026-10-17,2026-11-22,9,3.2%,4,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011438,//ticketimage.interpark.com/Play/image/large/26/26011438_p.gif,family:0.5;couple:0.6;single:0.9;연극;인터파크실시간,2026-08-22 23:33:01
연극,L0000143,연극 〈타인의 삶〉,LG아트센터 서울 U+ 스테이지,2026-07-01,2026-09-13,8,3.2%,5,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=L0000143,//ticketimage.interpark.com/Play/image/large/L0/L0000143_p.gif,family:0.5;couple:0.6;single:0.9;연극;인터파크실시간,2026-08-22 23:33:01
