source_site,category,place_or_event_name,target_age,region,fee_info,description,booking_url,theme_tags,congestion_score,popularity_score,ai_tags,start_date,end_date,crawled_at
카카오 로컬 | 공공육아 | 서울 광진구,공공키즈카페/실내놀이터,꾸미팡팡 공동육아방 3호점,영유아 및 어린이 (0세~7세),"서울 광진구 동일로56가길 31 | 위도:37.5545628142073, 경도:127.072690384216",,육아종합지원센터 · 서울 광진구 동일로56가길 31,http://place.map.kakao.com/1410045214,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;광진구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 광진구,공공키즈카페/실내놀이터,광진구 공동육아나눔터,영유아 및 어린이 (0세~7세),"서울 광진구 자양로15길 60 | 위도:37.535305257161, 경도:127.080417450238",,아동복지시설 · 서울 광진구 자양로15길 60,http://place.map.kakao.com/900851208,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;광진구;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 광진구,공공키즈카페/실내놀이터,구의2동 공동육아나눔터 2호점,영유아 및 어린이 (0세~7세),"서울 광진구 천호대로136길 55 | 위도:37.547195212198, 경도:127.089906311029",,아동복지시설 · 서울 광진구 천호대로136길 55,http://place.map.kakao.com/1834030943,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;광진구;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 광진구,공공키즈카페/실내놀이터,구의1동장난감도서관,영유아 및 어린이 (0세~7세),"서울 광진구 광나루로36길 56 | 위도:37.5424122510349, 경도:127.085675411153",,장난감대여 · 서울 광진구 광나루로36길 56,http://place.map.kakao.com/328788866,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;광진구;장난감대여,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 구로구,공공키즈카페/실내놀이터,서울형키즈카페 구로구 개봉1동점,영유아 및 어린이 (0세~7세),"서울 구로구 경인로 318-15 | 위도:37.4967430772324, 경도:126.855910894931",,서울형키즈카페 · 서울 구로구 경인로 318-15,http://place.map.kakao.com/1627454720,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;구로구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 구로구,공공키즈카페/실내놀이터,서울형키즈카페 구로구신도림동점,영유아 및 어린이 (0세~7세),"서울 구로구 경인로 688 | 위도:37.509035408499, 경도:126.891186772271",,서울형키즈카페 · 서울 구로구 경인로 688,http://place.map.kakao.com/1852255406,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;구로구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 구로구,공공키즈카페/실내놀이터,서울형키즈카페 구로구구로4동점,영유아 및 어린이 (0세~7세),"서울 구로구 구로동로26길 54 | 위도:37.489605239669, 경도:126.886422891745",,서울형키즈카페 · 서울 구로구 구로동로26길 54,http://place.map.kakao.com/50767123,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;구로구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 구로구,공공키즈카페/실내놀이터,서울구로구육아종합지원센터,영유아 및 어린이 (0세~7세),"서울 구로구 가마산로 203 | 위도:37.4933769420088, 경도:126.88373380225818",,육아종합지원센터 · 서울 구로구 가마산로 203,http://place.map.kakao.com/26528032,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;구로구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 구로구,공공키즈카페/실내놀이터,우리동네키움센터 구로19호점,영유아 및 어린이 (0세~7세),"서울 구로구 연동로 191-19 | 위도:37.479090044481715, 경도:126.82244571619111",,육아종합지원센터 · 서울 구로구 연동로 191-19,http://place.map.kakao.com/148624390,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;구로구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 구로구,공공키즈카페/실내놀이터,서울구로구육아종합지원센터 별관,영유아 및 어린이 (0세~7세),"서울 구로구 가마산로 205 | 위도:37.493426881694, 경도:126.884124980431",,육아종합지원센터 · 서울 구로구 가마산로 205,http://place.map.kakao.com/200131429,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;구로구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 구로구,공공키즈카페/실내놀이터,오류동 공동육아나눔터,영유아 및 어린이 (0세~7세),"서울 구로구 경인로20가길 68 | 위도:37.4958899879798, 경도:126.848129008706",,아동복지시설 · 서울 구로구 경인로20가길 68,http://place.map.kakao.com/1974905133,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;구로구;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 구로구,공공키즈카페/실내놀이터,구로구 공동육아나눔터 1호점,영유아 및 어린이 (0세~7세),"서울 구로구 우마2길 35 | 위도:37.4825543797543, 경도:126.889727098337",,아동복지시설 · 서울 구로구 우마2길 35,http://place.map.kakao.com/1962705905,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;구로구;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 금천구,공공키즈카페/실내놀이터,서울형키즈카페 금천구 아이세상놀이터점,영유아 및 어린이 (0세~7세),"서울 금천구 두산로 70 | 위도:37.4687601181561, 경도:126.895899136555",,서울형키즈카페 · 서울 금천구 두산로 70,http://place.map.kakao.com/647271066,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;금천구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 금천구,공공키즈카페/실내놀이터,서울형키즈카페 시흥1동나래랑키즈랑점,영유아 및 어린이 (0세~7세),"서울 금천구 시흥대로45길 34 | 위도:37.4487152973344, 경도:126.900067690588",,서울형키즈카페 · 서울 금천구 시흥대로45길 34,http://place.map.kakao.com/446133908,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;금천구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 금천구,공공키즈카페/실내놀이터,서울형키즈카페 금천구 시흥2동노리뜰점,영유아 및 어린이 (0세~7세),"서울 금천구 탑골로2길 56 | 위도:37.450440284546, 경도:126.913178518291",,서울형키즈카페 · 서울 금천구 탑골로2길 56,http://place.map.kakao.com/2124460936,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;금천구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 금천구,공공키즈카페/실내놀이터,금천구육아종합지원센터 시흥점,영유아 및 어린이 (0세~7세),"서울 금천구 시흥대로73길 70 | 위도:37.4568807490769, 경도:126.895406994069",,육아종합지원센터 · 서울 금천구 시흥대로73길 70,http://place.map.kakao.com/25784295,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;금천구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 금천구,공공키즈카페/실내놀이터,금천구육아종합지원센터 아이세상놀이터,영유아 및 어린이 (0세~7세),"서울 금천구 두산로 70 | 위도:37.469124642749755, 경도:126.89546341534692",,육아종합지원센터 · 서울 금천구 두산로 70,http://place.map.kakao.com/1902931088,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;금천구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 금천구,공공키즈카페/실내놀이터,금천구 육아종합지원센터 독산점,영유아 및 어린이 (0세~7세),"서울 금천구 두산로 70 | 위도:37.46892203057645, 경도:126.89559369663635",,육아종합지원센터 · 서울 금천구 두산로 70,http://place.map.kakao.com/1065573187,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;금천구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 금천구,공공키즈카페/실내놀이터,금천구육아종합지원센터 새길과학놀이터,영유아 및 어린이 (0세~7세),"서울 금천구 시흥대로12길 82 | 위도:37.4402670764362, 경도:126.907430681818",,육아종합지원센터 · 서울 금천구 시흥대로12길 82,http://place.map.kakao.com/469372810,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;금천구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 금천구,공공키즈카페/실내놀이터,금천구가족문화센터 공동육아나눔터,영유아 및 어린이 (0세~7세),"서울 금천구 시흥대로 467 | 위도:37.4753214140882, 경도:126.898128473601",,아동복지시설 · 서울 금천구 시흥대로 467,http://place.map.kakao.com/2104149050,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;금천구;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 노원구,공공키즈카페/실내놀이터,서울형키즈카페 시립옴팡점,영유아 및 어린이 (0세~7세),"서울 노원구 동일로174길 27 | 위도:37.6201740055254, 경도:127.076936195725",,서울형키즈카페 · 서울 노원구 동일로174길 27,http://place.map.kakao.com/898275544,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;노원구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 노원구,공공키즈카페/실내놀이터,서울형키즈카페 중평공원점,영유아 및 어린이 (0세~7세),"서울 노원구 동일로203길 73 | 위도:37.63664492523033, 경도:127.0633100256859",,서울형키즈카페 · 서울 노원구 동일로203길 73,http://place.map.kakao.com/1587994020,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;노원구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 노원구,공공키즈카페/실내놀이터,서울형키즈카페 노원구상계2동점,영유아 및 어린이 (0세~7세),"서울 노원구 상계로9나길 25 | 위도:37.6606719027499, 경도:127.067363941707",,서울형키즈카페 · 서울 노원구 상계로9나길 25,http://place.map.kakao.com/323462260,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;노원구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 노원구,공공키즈카페/실내놀이터,노원구육아종합지원센터,영유아 및 어린이 (0세~7세),"서울 노원구 덕릉로 859 | 위도:37.6729096975741, 경도:127.083236277098",,육아종합지원센터 · 서울 노원구 덕릉로 859,http://place.map.kakao.com/26459158,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;노원구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 노원구,공공키즈카페/실내놀이터,"도담도담나눔터 상계6,7동점",영유아 및 어린이 (0세~7세),"서울 노원구 덕릉로70길 100 | 위도:37.64095536644067, 경도:127.05960074638413",,육아종합지원센터 · 서울 노원구 덕릉로70길 100,http://place.map.kakao.com/729050972,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;노원구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 노원구,공공키즈카페/실내놀이터,도담도담나눔터 하계1동점,영유아 및 어린이 (0세~7세),"서울 노원구 공릉로62길 18 | 위도:37.6360630612201, 경도:127.072409426334",,육아종합지원센터 · 서울 노원구 공릉로62길 18,http://place.map.kakao.com/1195774368,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;노원구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 노원구,공공키즈카페/실내놀이터,도담도담나눔터 중계본동점,영유아 및 어린이 (0세~7세),"서울 노원구 중계로14바길 43 | 위도:37.6504641267626, 경도:127.083700750386",,육아종합지원센터 · 서울 노원구 중계로14바길 43,http://place.map.kakao.com/729700026,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;노원구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 노원구,공공키즈카페/실내놀이터,도담도담나눔터 중계4동점,영유아 및 어린이 (0세~7세),"서울 노원구 한글비석로 371 | 위도:37.6585905070927, 경도:127.073609928497",,육아종합지원센터 · 서울 노원구 한글비석로 371,http://place.map.kakao.com/1658458961,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;노원구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 노원구,공공키즈카페/실내놀이터,도담도담나눔터 월계3동점,영유아 및 어린이 (0세~7세),"서울 노원구 마들로 31 | 위도:37.61798576708642, 경도:127.06768900192375",,육아종합지원센터 · 서울 노원구 마들로 31,http://place.map.kakao.com/747323866,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;노원구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 노원구,공공키즈카페/실내놀이터,"상계3,4동 도담도담나눔터",영유아 및 어린이 (0세~7세),"서울 노원구 덕릉로 748 | 위도:37.664279042377636, 경도:127.07684342222842",,육아종합지원센터 · 서울 노원구 덕릉로 748,http://place.map.kakao.com/1674250327,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;노원구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 노원구,공공키즈카페/실내놀이터,도담도담나눔터 상계9동점,영유아 및 어린이 (0세~7세),"서울 노원구 한글비석로 480 | 위도:37.6657670665516, 경도:127.065558496362",,육아종합지원센터 · 서울 노원구 한글비석로 480,http://place.map.kakao.com/933608290,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;노원구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 노원구,공공키즈카페/실내놀이터,도담도담나눔터 공릉2동점,영유아 및 어린이 (0세~7세),"서울 노원구 화랑로51길 78 | 위도:37.62597266532691, 경도:127.0874194550058",,육아종합지원센터 · 서울 노원구 화랑로51길 78,http://place.map.kakao.com/1455127189,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;노원구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 노원구,공공키즈카페/실내놀이터,도담도담나눔터 상계8동점,영유아 및 어린이 (0세~7세),"서울 노원구 동일로227길 49 | 위도:37.66595098787295, 경도:127.05471759953174",,육아종합지원센터 · 서울 노원구 동일로227길 49,http://place.map.kakao.com/84520178,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;노원구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
