source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score
카카오 로컬 | 경기 성남시,사설키즈카페,점핑몬스터 위례점,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 위례광장로 104 | 위도:37.473684205221645, 경도:127.14134067402962",,키즈카페 · 경기 성남시 수정구 위례광장로 104,http://place.map.kakao.com/2106619734,family:1.0;baby:1.0;성남시;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 경기 성남시,사설키즈카페,리틀하이키즈스쿨,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 위례광장로 300 | 위도:37.4734663233956, 경도:127.142704771687",,키즈카페 · 경기 성남시 수정구 위례광장로 300,http://place.map.kakao.com/1987044337,family:1.0;baby:1.0;성남시;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 경기 성남시,사설키즈카페,아이키친 서현점,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 돌마로 478 | 위도:37.3769809455381, 경도:127.133436335472",,키즈카페 · 경기 성남시 분당구 돌마로 478,http://place.map.kakao.com/75416143,family:1.0;baby:1.0;성남시;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 경기 성남시,사설키즈카페,코네히토키즈카페 야탑판교점,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 야탑로 103 | 위도:37.4101304927366, 경도:127.13015279228",,키즈카페 · 경기 성남시 분당구 야탑로 103,http://place.map.kakao.com/1413354897,family:1.0;baby:1.0;성남시;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 경기 성남시,사설키즈카페,코네히토키즈룸 위례점,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 위례광장로 45 | 위도:37.4683669215085, 경도:127.140184417896",,키즈카페 · 경기 성남시 수정구 위례광장로 45,http://place.map.kakao.com/28430186,family:1.0;baby:1.0;성남시;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 경기 성남시,사설키즈카페,리틀비틀키즈카페 도촌점,상시,영유아 및 어린이 (0세~9세),"경기 성남시 중원구 도촌로8번길 14 | 위도:37.4148418454783, 경도:127.152104819989",,키즈카페 · 경기 성남시 중원구 도촌로8번길 14,http://place.map.kakao.com/33236743,family:1.0;baby:1.0;성남시;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 경기 성남시,사설키즈카페,플레이포레 키즈룸,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 위례서일로 10 | 위도:37.46555292830649, 경도:127.13723114226671",,키즈카페 · 경기 성남시 수정구 위례서일로 10,http://place.map.kakao.com/2039326692,family:1.0;baby:1.0;성남시;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 경기 성남시,사설키즈카페,꼬물상,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 돌마로366번길 42 | 위도:37.36718064412881, 경도:127.12674831414303",,키즈카페 · 경기 성남시 분당구 돌마로366번길 42,http://place.map.kakao.com/22484541,family:1.0;baby:1.0;성남시;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 경기 성남시,사설키즈카페,노리파크 성남여수점,상시,영유아 및 어린이 (0세~9세),"경기 성남시 중원구 연꽃로20번길 18-2 | 위도:37.41627016622839, 경도:127.13642950260916",,키즈카페 · 경기 성남시 중원구 연꽃로20번길 18-2,http://place.map.kakao.com/2063825253,family:1.0;baby:1.0;성남시;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 경기 성남시,사설키즈카페,꼬마노리 키즈파티룸 남위례점,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 위례서일로 18 | 위도:37.4651071340202, 경도:127.137828292957",,키즈카페 · 경기 성남시 수정구 위례서일로 18,http://place.map.kakao.com/1393902149,family:1.0;baby:1.0;성남시;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 경기 성남시,사설키즈카페,라오니아 위례센터,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 위례광장로 310 | 위도:37.472732332406004, 경도:127.14242979899512",,키즈카페 · 경기 성남시 수정구 위례광장로 310,http://place.map.kakao.com/1442916463,family:1.0;baby:1.0;성남시;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 경기 성남시,사설키즈카페,꿀잼키즈룸 판교대장점,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 판교대장로7길 16-4 | 위도:37.3715211223792, 경도:127.068647824906",,키즈카페 · 경기 성남시 분당구 판교대장로7길 16-4,http://place.map.kakao.com/510010349,family:1.0;baby:1.0;성남시;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 경기 성남시,사설키즈카페,어반키즈,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 수정로 341 | 위도:37.45442239322702, 경도:127.14939897385172",,키즈카페 · 경기 성남시 수정구 수정로 341,http://place.map.kakao.com/1142009031,family:1.0;baby:1.0;성남시;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 경기 성남시,사설키즈카페,점핑클럽,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 돌마로486번길 40 | 위도:37.3748158525752, 경도:127.136533899542",,키즈카페 · 경기 성남시 분당구 돌마로486번길 40,http://place.map.kakao.com/20607941,family:1.0;baby:1.0;성남시;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 경기 성남시,사설키즈카페,무키무키 위례점,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 위례광장로 21-13 | 위도:37.46497157861, 경도:127.139706714939",,키즈카페 · 경기 성남시 수정구 위례광장로 21-13,http://place.map.kakao.com/1952009053,family:1.0;baby:1.0;성남시;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 경기 성남시,사설키즈카페,우키키 키즈룸,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 위례순환로4길 12 | 위도:37.46904743197711, 경도:127.14882329526375",,키즈카페 · 경기 성남시 수정구 위례순환로4길 12,http://place.map.kakao.com/1344847333,family:1.0;baby:1.0;성남시;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 경기 성남시,사설키즈카페,착한토끼키즈카페키즈 룸성남고등하우스,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 청계산로3길 7 | 위도:37.4281499746638, 경도:127.095141670993",,키즈카페 · 경기 성남시 수정구 청계산로3길 7,http://place.map.kakao.com/1888663192,family:1.0;baby:1.0;성남시;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 경기 성남시,사설키즈카페,분당 안데르센키즈카페,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 수내로 42 | 위도:37.3809314496158, 경도:127.116866943264",,키즈카페 · 경기 성남시 분당구 수내로 42,http://place.map.kakao.com/18716293,family:1.0;baby:1.0;성남시;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 경기 성남시,사설키즈카페,피터패터,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 위례광장로 310 | 위도:37.47270198487019, 경도:127.14293845915525",,키즈카페 · 경기 성남시 수정구 위례광장로 310,http://place.map.kakao.com/261925851,family:1.0;baby:1.0;성남시;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 경기 성남시,사설키즈카페,무인키즈카페 깡총깡총키즈 룸 분당구미점,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 미금로 48 | 위도:37.3377545853909, 경도:127.116506613773",,키즈카페 · 경기 성남시 분당구 미금로 48,http://place.map.kakao.com/186383234,family:1.0;baby:1.0;성남시;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 경기 성남시,사설키즈카페,플레이프랭크키즈카페 오리역점,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 성남대로 51 | 위도:37.3405053124285, 경도:127.108087740953",,키즈카페 · 경기 성남시 분당구 성남대로 51,http://place.map.kakao.com/518209134,family:1.0;baby:1.0;성남시;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 경기 성남시,자연친화,탄천종합운동장 수영장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 탄천로 215 | 위도:37.4093972050835, 경도:127.11978919575",,수영장 · 경기 성남시 분당구 탄천로 215,http://place.map.kakao.com/11586000,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,아쿠아라인,상시,영유아 및 어린이 (0세~9세),"경기 성남시 중원구 제일로 60 | 위도:37.4317333502187, 경도:127.13804276597",,수영장 · 경기 성남시 중원구 제일로 60,http://place.map.kakao.com/770627934,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,태평동물놀이장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 태평동 7003-13 | 위도:37.4428045620086, 경도:127.118545153362",,수영장 · 경기 성남시 수정구 태평동 7003-13,http://place.map.kakao.com/24976018,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,분당올림픽스포츠센터 수영장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 중앙공원로 35 | 위도:37.3808687464739, 경도:127.128663726146",,수영장 · 경기 성남시 분당구 중앙공원로 35,http://place.map.kakao.com/7911625,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,아쿠아스타 위례점,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 위례광장로 45 | 위도:37.46827135293336, 경도:127.14023623862836",,어린이수영장 · 경기 성남시 수정구 위례광장로 45,http://place.map.kakao.com/1399883498,family:1.0;baby:1.0;성남시;어린이수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,탄천맴돌공원 물놀이장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 수내동 44 | 위도:37.3844202253357, 경도:127.116854291101",,수영장 · 경기 성남시 분당구 수내동 44,http://place.map.kakao.com/26642294,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,오션차일드 위례센터,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 위례광장로 21-12 | 위도:37.4652821045985, 경도:127.139216711222",,수영장 · 경기 성남시 수정구 위례광장로 21-12,http://place.map.kakao.com/1931567483,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,헤엄하다,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 판교공원로2길 63 | 위도:37.3900364129685, 경도:127.091109518647",,수영장 · 경기 성남시 분당구 판교공원로2길 63,http://place.map.kakao.com/1872060313,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,더풀,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 야탑로 22 | 위도:37.40848376674608, 경도:127.12136454916626",,수영장 · 경기 성남시 분당구 야탑로 22,http://place.map.kakao.com/838425992,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,구미 물놀이장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 구미동 99 | 위도:37.3469120411928, 경도:127.120710108126",,수영장 · 경기 성남시 분당구 구미동 99,http://place.map.kakao.com/26954629,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,능골공원 물놀이장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 정자동 103 | 위도:37.3704718441801, 경도:127.117383579874",,수영장 · 경기 성남시 분당구 정자동 103,http://place.map.kakao.com/17556486,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,돌핀수영 분당점,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 성남대로 912 | 위도:37.4109694327828, 경도:127.129248340046",,수영장 · 경기 성남시 분당구 성남대로 912,http://place.map.kakao.com/1880680985,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,탄천야탑동물놀이장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 야탑동 555 | 위도:37.41086092341478, 경도:127.12285035912025",,수영장 · 경기 성남시 분당구 야탑동 555,http://place.map.kakao.com/26642328,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,중원유스센터 수영장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 중원구 둔촌대로 332 | 위도:37.4302243487176, 경도:127.154621596445",,수영장 · 경기 성남시 중원구 둔촌대로 332,http://place.map.kakao.com/11585991,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,키즈스플래쉬 판교점,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 대왕판교로 660 | 위도:37.4004661132843, 경도:127.10681287508",,어린이수영장 · 경기 성남시 분당구 대왕판교로 660,http://place.map.kakao.com/491240455,family:1.0;baby:1.0;성남시;어린이수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,판교유스센터 수영장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 판교공원로4길 27 | 위도:37.3918672384768, 경도:127.09117723201",,수영장 · 경기 성남시 분당구 판교공원로4길 27,http://place.map.kakao.com/26919855,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,오션키즈 성남센터,상시,영유아 및 어린이 (0세~9세),"경기 성남시 중원구 산성대로 194 | 위도:37.4365303952428, 경도:127.140305805698",,수영장 · 경기 성남시 중원구 산성대로 194,http://place.map.kakao.com/1853826885,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,화랑공원 물놀이장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 삼평동 637-2 | 위도:37.3960660217963, 경도:127.104237399781",,수영장 · 경기 성남시 분당구 삼평동 637-2,http://place.map.kakao.com/1133116708,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,마린스타스위밍,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 미금로33번길 26 | 위도:37.337541065709694, 경도:127.11556289532241",,수영장 · 경기 성남시 분당구 미금로33번길 26,http://place.map.kakao.com/1827221570,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,위례주제공원 물놀이장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 위례순환로4길 2-1 | 위도:37.46952550132833, 경도:127.14695676279979",,수영장 · 경기 성남시 수정구 위례순환로4길 2-1,http://place.map.kakao.com/2123299410,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,단대공원 물놀이장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 산성동 509 | 위도:37.4551639647144, 경도:127.154966781065",,수영장 · 경기 성남시 수정구 산성동 509,http://place.map.kakao.com/27051140,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,성남시평생학습관 수영장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 판교로 546 | 위도:37.4051718350868, 경도:127.134488150968",,수영장 · 경기 성남시 분당구 판교로 546,http://place.map.kakao.com/26806045,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,오늘도수영,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 판교대장로3길 38 | 위도:37.36317256475498, 경도:127.06803967654135",,수영장 · 경기 성남시 분당구 판교대장로3길 38,http://place.map.kakao.com/616230577,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,키튼키즈스윔클럽,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 불정로 219 | 위도:37.363705600112, 경도:127.121390605754",,어린이수영장 · 경기 성남시 분당구 불정로 219,http://place.map.kakao.com/1144203078,family:1.0;baby:1.0;성남시;어린이수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,대원공원 물놀이장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 중원구 광명로264번길 23 | 위도:37.4418801496525, 경도:127.157825452838",,수영장 · 경기 성남시 중원구 광명로264번길 23,http://place.map.kakao.com/683821616,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,키즈앤맘 어린이 전용수영장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 내정로166번길 7-6 | 위도:37.3731105996687, 경도:127.120417895038",,수영장 · 경기 성남시 분당구 내정로166번길 7-6,http://place.map.kakao.com/624626990,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,영장공원 물놀이장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 태평로 109 | 위도:37.4511191058736, 경도:127.138444553928",,수영장 · 경기 성남시 수정구 태평로 109,http://place.map.kakao.com/27049493,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,정자동 물놀이장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 정자동 100-3 | 위도:37.3669546361117, 경도:127.10945325237",,수영장 · 경기 성남시 분당구 정자동 100-3,http://place.map.kakao.com/25492300,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,은빛나래어린이놀이터 물놀이장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 산성동 2115 | 위도:37.4529494612894, 경도:127.150642639827",,어린이수영장 · 경기 성남시 수정구 산성동 2115,http://place.map.kakao.com/1346476619,family:1.0;baby:1.0;성남시;어린이수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,메디투어엔풀,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 산운로160번길 20-8 | 위도:37.3928429188213, 경도:127.078818399398",,수영장 · 경기 성남시 분당구 산운로160번길 20-8,http://place.map.kakao.com/966243844,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,525스윔,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 위례순환로4길 18 | 위도:37.4690332908207, 경도:127.149319525362",,수영장 · 경기 성남시 수정구 위례순환로4길 18,http://place.map.kakao.com/269021737,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,수정유스센터 수영장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 희망로533번길 21 | 위도:37.4492804462399, 경도:127.15000579911",,수영장 · 경기 성남시 수정구 희망로533번길 21,http://place.map.kakao.com/89686567,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,은행근린공원 물놀이장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 중원구 은행동 199-1 | 위도:37.4540399603013, 경도:127.167826168524",,수영장 · 경기 성남시 중원구 은행동 199-1,http://place.map.kakao.com/27049478,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,푸른꿈어린이놀이터 물놀이장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 수진동 3030 | 위도:37.438363464952, 경도:127.128871699371",,어린이수영장 · 경기 성남시 수정구 수진동 3030,http://place.map.kakao.com/7756662,family:1.0;baby:1.0;성남시;어린이수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,양짓말어린이놀이터 물놀이장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 양지동 62 | 위도:37.4630232352498, 경도:127.168325508249",,어린이수영장 · 경기 성남시 수정구 양지동 62,http://place.map.kakao.com/1346422241,family:1.0;baby:1.0;성남시;어린이수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,태현공원 물놀이장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 분당동 88 | 위도:37.369453525251615, 경도:127.14365677910855",,수영장 · 경기 성남시 분당구 분당동 88,http://place.map.kakao.com/1103493119,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,자혜공원 물놀이장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 중원구 금광동 2687 | 위도:37.451403144806, 경도:127.169407025976",,수영장 · 경기 성남시 중원구 금광동 2687,http://place.map.kakao.com/27049480,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,스튜디오수,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 위례광장로 320 | 위도:37.4722442580054, 경도:127.142950022754",,수영장 · 경기 성남시 수정구 위례광장로 320,http://place.map.kakao.com/330178071,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,양지동어린이놀이터 물놀이장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 양지동 1017-1 | 위도:37.4602900494573, 경도:127.162837442628",,어린이수영장 · 경기 성남시 수정구 양지동 1017-1,http://place.map.kakao.com/1074770660,family:1.0;baby:1.0;성남시;어린이수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,희망대공원 물놀이장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 신흥동 2440 | 위도:37.4475899113528, 경도:127.153694479202",,수영장 · 경기 성남시 수정구 신흥동 2440,http://place.map.kakao.com/1148445578,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,사기막골공원 물놀이장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 중원구 상대원동 39-8 | 위도:37.4459760931403, 경도:127.18345751813307",,수영장 · 경기 성남시 중원구 상대원동 39-8,http://place.map.kakao.com/1075533375,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,나들이어린이놀이터 물놀이장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 중원구 성남동 2566 | 위도:37.435002957300746, 경도:127.1419966994366",,어린이수영장 · 경기 성남시 중원구 성남동 2566,http://place.map.kakao.com/1534083390,family:1.0;baby:1.0;성남시;어린이수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,신흥2동어린이놀이터 물놀이장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 신흥동 37 | 위도:37.4494521488095, 경도:127.145269751009",,어린이수영장 · 경기 성남시 수정구 신흥동 37,http://place.map.kakao.com/1452823593,family:1.0;baby:1.0;성남시;어린이수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,고산공원 물놀이장,상시,영유아 및 어린이 (0세~9세),"경기 성남시 수정구 청계산로 732 | 위도:37.4253869676918, 경도:127.097946789352",,수영장 · 경기 성남시 수정구 청계산로 732,http://place.map.kakao.com/154351555,family:1.0;baby:1.0;성남시;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 경기 성남시,자연친화,율동공원,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 문정로 145 | 위도:37.37912917324172, 경도:127.15195137242205",,도시근린공원 · 경기 성남시 분당구 문정로 145,http://place.map.kakao.com/12455726,family:1.0;baby:1.0;성남시;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 경기 성남시,자연친화,분당중앙공원,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 수내동 65 | 위도:37.3775935483033, 경도:127.124430949164",,도시근린공원 · 경기 성남시 분당구 수내동 65,http://place.map.kakao.com/21385097,family:1.0;baby:1.0;성남시;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 경기 성남시,자연친화,화랑공원,상시,영유아 및 어린이 (0세~9세),"경기 성남시 분당구 대왕판교로645번길 21 | 위도:37.3975641172759, 경도:127.105594700214",,도시근린공원 · 경기 성남시 분당구 대왕판교로645번길 21,http://place.map.kakao.com/15214855,family:1.0;baby:1.0;성남시;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
